83	pensar	I-Premise
84	de	I-Premise
85	forma	I-Premise
86	abrangente	I-Premise
87	,	I-Premise
88	e	I-Premise
89	até	I-Premise
90	mesmo	I-Premise
91	como	I-Premise
92	comprometer	I-Premise
93	com	I-Premise
94	outros	I-Premise
95	membros	I-Premise
96	da	I-Premise
97	equipe	I-Premise
98	quando	I-Premise
99	ocorreram	I-Premise
100	conflitos	I-Premise
101	.	O
102	Todas	B-Premise
103	estas	I-Premise
104	habilidades	I-Premise
105	ajudá-los	I-Premise
106	a	I-Premise
107	se	I-Premise
108	dar	I-Premise
109	bem	I-Premise
110	com	I-Premise
111	outras	I-Premise
112	pessoas	I-Premise
113	e	I-Premise
114	irá	I-Premise
115	beneficiá-los	I-Premise
116	para	I-Premise
117	toda	I-Premise
118	a	I-Premise
119	vida	I-Premise
120	.	O

1	Por	O
2	outro	O
3	lado	O
4	,	O
5	o	B-Premise
6	significado	I-Premise
7	da	I-Premise
8	concorrência	I-Premise
9	é	I-Premise
10	que	I-Premise
11	como	I-Premise
12	tornar-se	I-Premise
13	mais	I-Premise
14	excelência	I-Premise
15	para	I-Premise
16	ganhar	I-Premise
17	a	I-Premise
18	vitória	I-Premise
19	.	O
20	Assim	O
21	,	O
22	sempre	O
23	se	O
24	diz	O
25	que	O
26	a	O
27	concorrência	B-Claim
28	torna	I-Claim
29	a	I-Claim
30	sociedade	I-Claim
31	mais	I-Claim
32	eficaz	I-Claim
33	.	O
34	No	O
35	entanto	O
36	,	O
37	quando	B-Premise
38	consideramos	I-Premise
39	sobre	I-Premise
40	a	I-Premise
41	questão	I-Premise
42	de	I-Premise
43	como	I-Premise
44	ganhar	I-Premise
45	o	I-Premise
46	jogo	I-Premise
47	,	I-Premise
48	sempre	I-Premise
49	encontramos	I-Premise
50	que	I-Premise
51	precisamos	I-Premise
52	da	I-Premise
53	cooperação	I-Premise
54	.	O
55	Quanto	O
56	maior	O
57	for	O
58	o	O
59	nosso	O
60	objetivo	O
61	,	O
62	mais	O
63	concorrência	O
64	precisamos	O
65	.	O
66	Tome	B-Premise
67	jogos	I-Premise
68	olímpicos	I-Premise
69	que	I-Premise
70	é	I-Premise
71	uma	I-Premise
72	forma	I-Premise
73	de	I-Premise
74	competição	I-Premise
75	,	I-Premise
76	por	I-Premise
77	exemplo	I-Premise
78	,	I-Premise
79	é	I-Premise
80	difícil	I-Premise
81	imaginar	I-Premise
82	como	I-Premise
83	um	I-Premise
84	atleta	I-Premise
85	poderia	I-Premise
86	ganhar	I-Premise
87	o	I-Premise
88	jogo	I-Premise
89	sem	I-Premise
90	o	I-Premise
91	treinamento	I-Premise
92	de	I-Premise
93	seu	I-Premise
94	treinador	I-Premise
95	,	I-Premise
96	e	I-Premise
97	a	I-Premise
98	ajuda	I-Premise
99	de	I-Premise
100	outras	I-Premise
101	equipes	I-Premise
102	profissionais	I-Premise
103	,	I-Premise
104	como	I-Premise
105	as	I-Premise
106	pessoas	I-Premise
107	que	I-Premise
108	cuidam	I-Premise
109	de	I-Premise
110	sua	I-Premise
111	dieta	I-Premise
112	,	I-Premise
113	e	I-Premise
114	aqueles	I-Premise
115	que	I-Premise
116	estão	I-Premise
117	encarregados	I-Premise
118	do	I-Premise
119	cuidado	I-Premise
120	médico	I-Premise
121	.	O
122	O	O
123	vencedor	O
124	é	O
125	o	O
126	atleta	O
127	,	O
128	mas	O
129	o	O
130	sucesso	O
131	pertence	O
132	a	O
133	toda	O
134	a	O
135	equipe	O
136	.	O
137	Por	O
138	conseguinte	B-Claim
139	,	I-Claim
140	sem	I-Claim
141	a	I-Claim
142	cooperação	I-Claim
143	,	I-Claim
144	não	I-Claim
145	haveria	I-Claim
146	vitória	I-Claim
147	da	I-Claim
148	concorrência	I-Claim
149	.	O

1	Consequentemente	O
2	,	O
3	não	O
4	importa	O
5	do	O
6	ponto	O
7	de	O
8	vista	O
9	do	O
10	desenvolvimento	O
11	individual	O
12	ou	O
13	da	O
14	relação	O
15	entre	O
16	concorrência	O
17	e	O
18	cooperação	B-MajorClaim
19	,	I-MajorClaim
20	podemos	I-MajorClaim
21	receber	I-MajorClaim
22	a	I-MajorClaim
23	mesma	I-MajorClaim
24	conclusão	I-MajorClaim
25	de	I-MajorClaim
26	que	I-MajorClaim
27	uma	I-MajorClaim
28	atitude	I-MajorClaim
29	mais	I-MajorClaim
30	cooperativa	I-MajorClaim
31	em	I-MajorClaim
32	relação	I-MajorClaim
33	à	I-MajorClaim
34	vida	I-MajorClaim
35	é	I-MajorClaim
36	mais	I-MajorClaim
37	rentável	I-MajorClaim
38	no	I-MajorClaim
39	seu	I-MajorClaim
40	sucesso	I-MajorClaim
41	.	O

1	Mais	O
2	pessoas	O
3	estão	O
4	migrando	O
5	para	O
6	outros	O
7	países	O
8	do	O
9	que	O
10	nunca	O
11	antes	O

1	Nos	O
2	últimos	O
3	50	O
4	anos	O
5	,	O
6	houve	O
7	um	O
8	número	O
9	crescente	O
10	de	O
11	imigrantes	O
12	para	O
13	outros	O
14	países	O
15	.	O
16	As	O
17	pessoas	O
18	se	O
19	deslocaram	O
20	devido	O
21	a	O
22	uma	O
23	série	O
24	de	O
25	razões	O
26	,	O
27	a	O
28	saber	O
29	,	O
30	melhores	O
31	estudos	O
32	ou	O
33	empregos	O
34	salariais	O
35	mais	O
36	elevados	O
37	.	O
38	Algumas	O
39	pessoas	O
40	pensaram	O
41	que	O
42	deveriam	O
43	seguir	O
44	os	O
45	costumes	O
46	locais	O
47	para	O
48	se	O
49	integrarem	O
50	nas	O
51	culturas	O
52	dos	O
53	seus	O
54	países	O
55	adotados	O
56	.	O
57	No	O
58	entanto	O
59	,	O
60	acredito	O
61	firmemente	O
62	que	O
63	eles	B-MajorClaim
64	são	I-MajorClaim
65	capazes	I-MajorClaim
66	de	I-MajorClaim
67	sustentar	I-MajorClaim
68	suas	I-MajorClaim
69	identidades	I-MajorClaim
70	culturais	I-MajorClaim
71	e	I-MajorClaim
72	fazê-lo	I-MajorClaim
73	ajuda-los	I-MajorClaim
74	a	I-MajorClaim
75	manter	I-MajorClaim
76	seus	I-MajorClaim
77	valores	I-MajorClaim
78	de	I-MajorClaim
79	origem	I-MajorClaim
80	.	O

1	Em	O
2	primeiro	O
3	lugar	O
4	,	O
5	a	B-Premise
6	manutenção	I-Premise
7	da	I-Premise
8	identidade	I-Premise
9	cultural	I-Premise
10	é	I-Premise
11	uma	I-Premise
12	regra	I-Premise
13	fundamental	I-Premise
14	para	I-Premise
15	ajudar	I-Premise
16	os	I-Premise
17	indivíduos	I-Premise
18	a	I-Premise
19	surgirem	I-Premise
20	nos	I-Premise
21	novos	I-Premise
22	ambientes	I-Premise
23	multiculturais	I-Premise
24	.	O
25	Tome	B-Premise
26	a	I-Premise
27	Austrália	I-Premise
28	por	I-Premise
29	exemplo	I-Premise
30	,	I-Premise
31	imigrantes	I-Premise
32	de	I-Premise
33	variedades	I-Premise
34	de	I-Premise
35	nações	I-Premise
36	têm	I-Premise
37	um	I-Premise
38	dia	I-Premise
39	chamado	I-Premise
40	dia	I-Premise
41	multicultural	I-Premise
42	onde	I-Premise
43	pessoas	I-Premise
44	de	I-Premise
45	cada	I-Premise
46	país	I-Premise
47	preparam	I-Premise
48	sua	I-Premise
49	comida	I-Premise
50	e	I-Premise
51	atividades	I-Premise
52	tradicionais	I-Premise
53	para	I-Premise
54	exibir	I-Premise
55	nos	I-Premise
56	locais	I-Premise
57	públicos	I-Premise
58	.	O
59	Muitos	B-Premise
60	australianos	I-Premise
61	vêm	I-Premise
62	hoje	I-Premise
63	para	I-Premise
64	desfrutar	I-Premise
65	dos	I-Premise
66	espetáculos	I-Premise
67	,	I-Premise
68	aprender	I-Premise
69	sobre	I-Premise
70	as	I-Premise
71	culturas	I-Premise
72	e	I-Premise
73	admirar	I-Premise
74	os	I-Premise
75	diversos	I-Premise
76	valores	I-Premise
77	.	O
78	Estes	B-Premise
79	feedbacks	I-Premise
80	,	I-Premise
81	por	I-Premise
82	sua	I-Premise
83	vez	I-Premise
84	,	I-Premise
85	ajudam	I-Premise
86	a	I-Premise
87	levantar	I-Premise
88	o	I-Premise
89	orgulho	I-Premise
90	de	I-Premise
91	uma	I-Premise
92	das	I-Premise
93	suas	I-Premise
94	culturas	I-Premise
95	e	I-Premise
96	ajudar	I-Premise
97	as	I-Premise
98	pessoas	I-Premise
99	a	I-Premise
100	se	I-Premise
101	entenderem	I-Premise
102	mais	I-Premise
103	.	O
104	Assim	O
105	,	O
106	deixa	O
107	claro	O
108	que	O
109	sustentar	B-Claim
110	os	I-Claim
111	valores	I-Claim
112	culturais	I-Claim
113	dos	I-Claim
114	imigrantes	I-Claim
115	é	I-Claim
116	fundamental	I-Claim
117	.	O

1	Em	O
2	segundo	O
3	lugar	O
4	,	O
5	é	B-Premise
6	crucial	I-Premise
7	manter	I-Premise
8	a	I-Premise
9	sua	I-Premise
10	identidade	I-Premise
11	,	I-Premise
12	pois	I-Premise
13	necessitam	I-Premise
14	de	I-Premise
15	uma	I-Premise
16	ligação	I-Premise
17	de	I-Premise
18	volta	I-Premise
19	ao	I-Premise
20	seu	I-Premise
21	país	I-Premise
22	,	I-Premise
23	bem	I-Premise
24	como	I-Premise
25	ensinar	I-Premise
26	aos	B-Premise
27	seus	I-Premise
28	filhos	I-Premise
29	o	I-Premise
30	seu	I-Premise
31	valor	I-Premise
32	de	I-Premise
33	origem	I-Premise
34	.	O
35	Por	O
36	exemplo	O
37	,	O
38	as	B-Premise
39	crianças	I-Premise
40	emigradas	I-Premise
41	para	I-Premise
42	um	I-Premise
43	novo	I-Premise
44	país	I-Premise
45	enfrentarão	I-Premise
46	problemas	I-Premise
47	sociais	I-Premise
48	na	I-Premise
49	escola	I-Premise
50	com	I-Premise
51	novos	I-Premise
52	amigos	I-Premise
53	.	O
54	Neste	B-Premise
55	novo	I-Premise
56	ambiente	I-Premise
57	,	I-Premise
58	os	I-Premise
59	pais	I-Premise
60	devem	I-Premise
61	encontrar	I-Premise
62	amigos	I-Premise
63	vindos	I-Premise
64	do	I-Premise
65	seu	I-Premise
66	mesmo	I-Premise
67	país	I-Premise
68	para	I-Premise
69	que	I-Premise
70	possam	I-Premise
71	socializar	I-Premise
72	de	I-Premise
73	uma	I-Premise
74	maneira	I-Premise
75	muito	I-Premise
76	familiar	I-Premise
77	como	I-Premise
78	sentir-se	I-Premise
79	em	I-Premise
80	casa	I-Premise
81	.	O
82	Falhar	B-Premise
83	em	I-Premise
84	criar	I-Premise
85	essa	I-Premise
86	familiaridade	I-Premise
87	faz	I-Premise
88	com	I-Premise
89	que	I-Premise
90	se	I-Premise
91	sintam	I-Premise
92	isolados	I-Premise
93	,	I-Premise
94	no	I-Premise
95	extremo	I-Premise
96	pode	I-Premise
97	levar	I-Premise
98	a	I-Premise
99	desordem	I-Premise
100	social	I-Premise
101	como	I-Premise
102	o	I-Premise
103	autismo	I-Premise
104	.	O
105	Assim	O
106	,	O
107	é	O
108	evidente	O
109	que	O
110	manter	B-Claim
111	as	I-Claim
112	tradições	I-Claim
113	culturais	I-Claim
114	nos	I-Claim
115	países	I-Claim
116	de	I-Claim
117	destino	I-Claim
118	é	I-Claim
119	muito	I-Claim
120	importante	I-Claim
121	.	O

1	Concluindo	O
2	,	O
3	embora	O
4	existam	B-Claim
5	ideias	I-Claim
6	opostas	I-Claim
7	de	I-Claim
8	negligenciar	I-Claim
9	os	I-Claim
10	valores	I-Claim
11	culturais	I-Claim
12	para	I-Claim
13	se	I-Claim
14	adaptarem	I-Claim
15	nas	I-Claim
16	novas	I-Claim
17	culturas	I-Claim
18	.	O
19	No	O
20	que	O
21	me	O
22	diz	O
23	respeito	O
24	,	O
25	sustentar	B-MajorClaim
26	as	I-MajorClaim
27	tradições	I-MajorClaim
28	fará	I-MajorClaim
29	com	I-MajorClaim
30	que	I-MajorClaim
31	as	I-MajorClaim
32	pessoas	I-MajorClaim
33	imigradas	I-MajorClaim
34	mantenham	I-MajorClaim
35	a	I-MajorClaim
36	sua	I-MajorClaim
37	identidade	I-MajorClaim
38	cultural	I-MajorClaim
39	e	I-MajorClaim
40	lhes	I-MajorClaim
41	dêem	I-MajorClaim
42	confiança	I-MajorClaim
43	entre	I-MajorClaim
44	as	I-MajorClaim
45	muitas	I-MajorClaim
46	sociedades	I-MajorClaim
47	culturais	I-MajorClaim
48	.	O

1	O	O
2	turismo	O
3	internacional	O
4	é	O
5	agora	O
6	mais	O
7	comum	O
8	do	O
9	que	O
10	nunca	O

1	A	O
2	última	O
3	década	O
4	tem	O
5	visto	O
6	um	O
7	número	O
8	crescente	O
9	de	O
10	turistas	O
11	viajando	O
12	para	O
13	visitar	O
14	paisagens	O
15	maravilhas	O
16	naturais	O
17	,	O
18	heranças	O
19	antigas	O
20	e	O
21	culturas	O
22	diferentes	O
23	ao	O
24	redor	O
25	do	O
26	mundo	O
27	.	O
28	Embora	O
29	algumas	O
30	pessoas	O
31	possam	O
32	pensar	O
33	que	O
34	este	O
35	turismo	O
36	internacional	O
37	tem	O
38	efeitos	O
39	negativos	O
40	sobre	O
41	os	O
42	países	O
43	de	O
44	destino	O
45	,	O
46	eu	O
47	afirmaria	O
48	que	O
49	ele	B-MajorClaim
50	contribuiu	I-MajorClaim
51	para	I-MajorClaim
52	o	I-MajorClaim
53	desenvolvimento	I-MajorClaim
54	económico	I-MajorClaim
55	,	I-MajorClaim
56	bem	I-MajorClaim
57	como	I-MajorClaim
58	preservado	I-MajorClaim
59	a	I-MajorClaim
60	cultura	I-MajorClaim
61	e	I-MajorClaim
62	o	I-MajorClaim
63	ambiente	I-MajorClaim
64	dos	I-MajorClaim
65	destinos	I-MajorClaim
66	turísticos	I-MajorClaim
67	.	O

1	Em	O
2	primeiro	O
3	lugar	O
4	,	O
5	o	B-Premise
6	turismo	I-Premise
7	internacional	I-Premise
8	promove	I-Premise
9	muitos	I-Premise
10	aspectos	I-Premise
11	da	I-Premise
12	economia	I-Premise
13	do	I-Premise
14	país	I-Premise
15	de	I-Premise
16	destino	I-Premise
17	,	I-Premise
18	a	I-Premise
19	fim	I-Premise
20	de	I-Premise
21	atender	I-Premise
22	às	I-Premise
23	diversas	I-Premise
24	demandas	I-Premise
25	dos	I-Premise
26	turistas	I-Premise
27	.	O
28	Tome	B-Premise
29	Camboja	I-Premise
30	por	I-Premise
31	exemplo	I-Premise
32	,	I-Premise
33	um	I-Premise
34	grande	I-Premise
35	número	I-Premise
36	de	I-Premise
37	visitantes	I-Premise
38	que	I-Premise
39	vêm	I-Premise
40	visitar	I-Premise
41	o	I-Premise
42	templo	I-Premise
43	antigo	I-Premise
44	Angkowat	I-Premise
45	precisam	I-Premise
46	de	I-Premise
47	serviços	I-Premise
48	como	I-Premise
49	restaurantes	I-Premise
50	,	I-Premise
51	hotéis	I-Premise
52	,	I-Premise
53	lojas	I-Premise
54	de	I-Premise
55	lembranças	I-Premise
56	e	I-Premise
57	outras	I-Premise
58	lojas	I-Premise
59	.	O
60	Estas	B-Premise
61	exigências	I-Premise
62	desencadeiam	I-Premise
63	negócios	I-Premise
64	relacionados	I-Premise
65	nas	I-Premise
66	configurações	I-Premise
67	circundantes	I-Premise
68	que	I-Premise
69	,	I-Premise
70	por	I-Premise
71	sua	I-Premise
72	vez	I-Premise
73	,	I-Premise
74	criam	I-Premise
75	muitos	I-Premise
76	empregos	I-Premise
77	para	I-Premise
78	as	I-Premise
79	pessoas	I-Premise
80	locais	I-Premise
81	melhorar	I-Premise
82	a	I-Premise
83	infraestrutura	I-Premise
84	e	I-Premise
85	o	I-Premise
86	padrão	I-Premise
87	de	I-Premise
88	vida	I-Premise
89	.	O
90	Por	O
91	conseguinte	O
92	,	O
93	o	B-Claim
94	turismo	I-Claim
95	melhorou	I-Claim
96	claramente	I-Claim
97	as	I-Claim
98	vidas	I-Claim
99	no	I-Claim
100	país	I-Claim
101	turístico	I-Claim
102	.	O

1	Em	O
2	segundo	O
3	lugar	O
4	,	O
5	através	B-Premise
6	da	I-Premise
7	indústria	I-Premise
8	turística	I-Premise
9	,	I-Premise
10	muitos	I-Premise
11	valores	I-Premise
12	culturais	I-Premise
13	foram	I-Premise
14	preservados	I-Premise
15	e	I-Premise
16	ambientes	I-Premise
17	naturais	I-Premise
18	protegidos	I-Premise
19	.	O
20	Por	O
21	exemplo	O
22	,	O
23	no	B-Premise
24	Vietnã	I-Premise
25	,	I-Premise
26	muitos	I-Premise
27	trajes	I-Premise
28	culturais	I-Premise
29	e	I-Premise
30	cenas	I-Premise
31	naturais	I-Premise
32	,	I-Premise
33	a	I-Premise
34	saber'Trong	I-Premise
35	Dong'desempenho	I-Premise
36	de	I-Premise
37	tambor	I-Premise
38	e'Ha	I-Premise
39	Long'baía	I-Premise
40	,	I-Premise
41	estão	I-Premise
42	sendo	I-Premise
43	encorajados	I-Premise
44	a	I-Premise
45	preservar	I-Premise
46	e	I-Premise
47	financiados	I-Premise
48	pelo	I-Premise
49	ministério	I-Premise
50	do	I-Premise
51	turismo	I-Premise
52	.	O
53	Sem	B-Premise
54	esse	I-Premise
55	apoio	I-Premise
56	e	I-Premise
57	lucro	I-Premise
58	do	I-Premise
59	turismo	I-Premise
60	,	I-Premise
61	muitas	I-Premise
62	culturas	I-Premise
63	tradicionais	I-Premise
64	desapareceriam	I-Premise
65	devido	I-Premise
66	às	I-Premise
67	suas	I-Premise
68	obras	I-Premise
69	de	I-Premise
70	baixa	I-Premise
71	renda	I-Premise
72	.	O
73	Assim	O
74	,	O
75	o	B-Claim
76	turismo	I-Claim
77	tem	I-Claim
78	sobrevivido	I-Claim
79	a	I-Claim
80	muitos	I-Claim
81	valores	I-Claim
82	culturais	I-Claim
83	não	I-Claim
84	tangíveis	I-Claim
85	e	I-Claim
86	cenas	I-Claim
87	de	I-Claim
88	beleza	I-Claim
89	.	O

1	Para	O
2	concluir	O
3	,	O
4	no	O
5	que	O
6	me	O
7	diz	O
8	respeito	O
9	,	O
10	o	B-MajorClaim
11	turismo	I-MajorClaim
12	internacional	I-MajorClaim
13	desencadeou	I-MajorClaim
14	o	I-MajorClaim
15	desenvolvimento	I-MajorClaim
16	económico	I-MajorClaim
17	e	I-MajorClaim
18	manteve	I-MajorClaim
19	os	I-MajorClaim
20	valores	I-MajorClaim
21	culturais	I-MajorClaim
22	e	I-MajorClaim
23	ambientais	I-MajorClaim
24	dos	I-MajorClaim
25	países	I-MajorClaim
26	turísticos	I-MajorClaim
27	.	O
28	Além	O
29	disso	O
30	,	O
31	as	O
32	autoridades	O
33	deverão	O
34	apoiar	O
35	adequadamente	O
36	estes	O
37	desenvolvimentos	O
38	sustentáveis	O
39	.	O

1	Os	O
2	jornais	O
3	tornar-se-ão	O
4	uma	O
5	coisa	O
6	do	O
7	passado	O
8	?	O

1	A	O
2	internet	O
3	tem	O
4	sido	O
5	cada	O
6	vez	O
7	mais	O
8	popular	O
9	nos	O
10	últimos	O
11	anos	O
12	,	O
13	fornecendo	O
14	às	O
15	pessoas	O
16	uma	O
17	enorme	O
18	fonte	O
19	de	O
20	informação	O
21	.	O
22	Em	O
23	resultado	O
24	disso	O
25	,	O
26	a	O
27	imprensa	O
28	escrita	O
29	,	O
30	como	O
31	os	O
32	jornais	O
33	,	O
34	sofreu	O
35	um	O
36	dramático	O
37	declínio	O
38	no	O
39	número	O
40	de	O
41	leitores	O
42	.	O
43	Algumas	O
44	pessoas	O
45	,	O
46	no	O
47	entanto	O
48	,	O
49	ainda	O
50	acreditam	O
51	que	O
52	podem	O
53	existir	O
54	por	O
55	muito	O
56	tempo	O
57	;	O
58	outras	O
59	discordam	O
60	,	O
61	argumentando	O
62	que	O
63	os	O
64	jornais	B-MajorClaim
65	perderam	I-MajorClaim
66	sua	I-MajorClaim
67	vantagem	I-MajorClaim
68	competitiva	I-MajorClaim
69	para	I-MajorClaim
70	sustentar	I-MajorClaim
71	sua	I-MajorClaim
72	existência	I-MajorClaim
73	prolongada	I-MajorClaim
74	.	O
75	Pessoalmente	O
76	,	O
77	estou	O
78	inclinado	O
79	a	O
80	concordar	O
81	com	O
82	esta	O
83	última	O
84	opinião	O
85	por	O
86	razões	O
87	a	O
88	seguir	O
89	.	O

1	Em	O
2	primeiro	O
3	lugar	O
4	,	O
5	para	B-Premise
6	obter	I-Premise
7	informações	I-Premise
8	,	I-Premise
9	usar	I-Premise
10	a	I-Premise
11	internet	I-Premise
12	é	I-Premise
13	mais	I-Premise
14	rápido	I-Premise
15	e	I-Premise
16	mais	I-Premise
17	conveniente	I-Premise
18	do	I-Premise
19	que	I-Premise
20	ler	I-Premise
21	jornais	I-Premise
22	.	O
23	Ao	B-Premise
24	contrário	I-Premise
25	do	I-Premise
26	passado	I-Premise
27	quando	I-Premise
28	as	I-Premise
29	pessoas	I-Premise
30	tiveram	I-Premise
31	que	I-Premise
32	esperar	I-Premise
33	longas	I-Premise
34	horas	I-Premise
35	para	I-Premise
36	tirar	I-Premise
37	um	I-Premise
38	jornal	I-Premise
39	diário	I-Premise
40	,	I-Premise
41	hoje	I-Premise
42	em	I-Premise
43	dia	I-Premise
44	,	I-Premise
45	eles	I-Premise
46	podem	I-Premise
47	adquirir	I-Premise
48	as	I-Premise
49	últimas	I-Premise
50	notícias	I-Premise
51	atualizadas	I-Premise
52	a	I-Premise
53	cada	I-Premise
54	segundo	I-Premise
55	através	I-Premise
56	de	I-Premise
57	seus	I-Premise
58	telefones	I-Premise
59	celulares	I-Premise
60	ou	I-Premise
61	computadores	I-Premise
62	conectados	I-Premise
63	à	I-Premise
64	internet	I-Premise
65	,	I-Premise
66	em	I-Premise
67	todo	I-Premise
68	lugar	I-Premise
69	e	I-Premise
70	a	I-Premise
71	qualquer	I-Premise
72	momento	I-Premise
73	.	O
74	Como	B-Premise
75	pode	I-Premise
76	ser	I-Premise
77	visto	I-Premise
78	,	I-Premise
79	estes	I-Premise
80	dispositivos	I-Premise
81	e	I-Premise
82	máquinas	I-Premise
83	são	I-Premise
84	muito	I-Premise
85	comuns	I-Premise
86	em	I-Premise
87	todas	I-Premise
88	as	I-Premise
89	partes	I-Premise
90	do	I-Premise
91	mundo	I-Premise
92	,	I-Premise
93	tornando	I-Premise
94	mais	I-Premise
95	fácil	I-Premise
96	para	I-Premise
97	as	I-Premise
98	pessoas	I-Premise
99	ler	I-Premise
100	uma	I-Premise
101	série	I-Premise
102	de	I-Premise
103	coisas	I-Premise
104	que	I-Premise
105	os	I-Premise
106	jornais	I-Premise
107	não	I-Premise
108	podem	I-Premise
109	fornecer	I-Premise
110	em	I-Premise
111	apenas	I-Premise
112	algumas	I-Premise
113	páginas	I-Premise
114	.	O
115	Assim	O
116	,	O
117	os	B-Claim
118	meios	I-Claim
119	de	I-Claim
120	comunicação	I-Claim
121	impressos	I-Claim
122	não	I-Claim
123	mantiveram	I-Claim
124	o	I-Claim
125	seu	I-Claim
126	importante	I-Claim
127	papel	I-Claim
128	na	I-Claim
129	prestação	I-Claim
130	de	I-Claim
131	informação	I-Claim
132	.	O

1	Outro	O
2	ponto	O
3	é	O
4	que	O
5	,	O
6	a	B-Premise
7	partir	I-Premise
8	do	I-Premise
9	aspecto	I-Premise
10	econômico	I-Premise
11	,	I-Premise
12	comprar	I-Premise
13	jornais	I-Premise
14	parece	I-Premise
15	ser	I-Premise
16	um	I-Premise
17	desperdício	I-Premise
18	de	I-Premise
19	dinheiro	I-Premise
20	quando	I-Premise
21	a	I-Premise
22	internet	I-Premise
23	se	I-Premise
24	torna	I-Premise
25	disponível	I-Premise
26	para	I-Premise
27	cada	I-Premise
28	um	I-Premise
29	.	O
30	É	O
31	claro	O
32	reconhecer	O
33	que	O
34	o	B-Premise
35	serviço	I-Premise
36	de	I-Premise
37	internet	I-Premise
38	está	I-Premise
39	sendo	I-Premise
40	fornecido	I-Premise
41	a	I-Premise
42	baixo	I-Premise
43	custo	I-Premise
44	ou	I-Premise
45	mesmo	I-Premise
46	gratuito	I-Premise
47	em	I-Premise
48	muitos	I-Premise
49	países	I-Premise
50	.	O
51	Surge	O
52	a	O
53	questão	O
54	de	O
55	se	O
56	uma	O
57	pessoa	O
58	gasta	O
59	ou	O
60	não	O
61	um	O
62	dinheiro	O
63	extra	O
64	comprando	O
65	jornais	O
66	para	O
67	receber	O
68	o	O
69	mesmo	O
70	,	O
71	mesmo	O
72	geralmente	O
73	menos	O
74	informação	O
75	do	O
76	que	O
